Default,term,installment,grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_high,inq_last_6mths,pub_rec,revol_bal,revol_util,total_acc,total_rec_int,recoveries,last_pymnt_d,last_pymnt_amnt,last_credit_pull_d,last_fico_range_high,last_fico_range_low,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,total_bc_limit
Fully Paid,1,669.46,2,390,1,1,85000,1,3,4,9,17,10.51,0,75,709,0,0,22910,41.6,30,2413.66,0,37,10720.67,12,809,805,0,198508,1,1,1,2,10,13511,84,1,3,8763,51,55100,0,3,2,5,15270,22337,49.8,122,144,0,0,3,15,8,1,4,8,10,7,10,17,5,16,2,96.7,25,0,44500
Fully Paid,1,124.46,3,644,3,2,65000,2,3,4,115,41,20.81,1,95,704,0,0,3971,8.1,34,789.56,0,16,124.2,16,719,715,1120,32007,0,3,1,3,9,28036,63,0,1,1447,34,49200,0,0,0,4,2134,25558,9.7,148,226,17,9,0,29,5,0,4,7,12,8,14,26,9,17,1,97.1,0,0,28300
Charged Off,1,267.79,2,612,3,3,85000,1,2,3,17,26,26.77,1,49,664,1,2,14877,45.9,34,1293.73,0,6,282.79,26,559,555,1807,40798,1,5,1,2,7,25921,54,1,7,3072,51,32400,1,0,10,9,1774,6920,56.2,148,121,5,5,0,5,5,0,8,13,21,6,18,28,13,23,2,94.1,30.8,1,15800
Fully Paid,1,237.36,2,616,2,3,22000,1,3,4,309,39,23.57,0,45,754,3,0,1335,8.6,10,1304.9,0,6,1395.58,31,649,645,0,14303,2,3,0,0,29,12968,63,3,6,1151,40,15500,1,0,9,6,1430,6049,16,54,196,5,5,0,5,1,0,1,4,4,3,7,7,3,10,3,100,0,0,7200
Fully Paid,1,530.26,2,172,10,1,85400,1,3,4,78,34,17.27,0,251,709,0,0,10223,43.5,21,886.41,0,36,13994.4,26,734,730,0,195318,1,2,2,2,10,27595,75,0,2,3433,63,23500,0,0,2,5,21702,7957,42.3,142,113,17,4,2,30,5,1,3,4,4,10,6,7,4,10,3,95.2,25,0,13800
Fully Paid,1,271.04,1,232,9,1,150000,1,6,7,372,11,0.63,0,88,799,0,0,4842,7,30,79.21,0,23,6814.82,11,779,775,0,4842,0,0,0,1,21,0,74,0,3,3275,7,69300,4,2,4,4,1211,64458,7,21,346,18,18,7,18,4,0,3,4,18,1,4,21,3,4,0,100,0,0,69300
Fully Paid,1,205.04,3,2,8,1,43700,3,4,6,155,9,31.87,1,103,664,0,0,2773,10.3,33,1329.23,0,19,1394.73,26,689,685,1615,122566,5,2,1,1,7,33353,73,5,6,1699,50,26900,0,1,0,8,6451,12015,17.7,114,130,0,0,1,0,21,1,6,9,15,4,16,27,7,20,7,97,12.5,0,14600
Fully Paid,1,1109.58,2,109,9,3,76497,3,3,4,331,29,13.32,0,303,709,0,0,34886,96.9,7,5686.53,0,19,6541.67,6,739,735,0,34886,0,0,0,0,82,0,74,0,0,17577,97,36000,0,0,0,0,11629,1114,96.9,134,243,110,82,0,110,5,0,3,3,3,2,4,5,3,4,0,100,100,0,36000
Charged Off,1,538.18,3,571,3,1,91000,2,3,4,28,27,11.78,3,260,669,0,0,9290,40.7,36,1884.72,0,11,538.18,18,499,0,0,377656,1,2,1,4,7,15347,73,2,9,1477,56,22800,1,0,0,13,29050,5219,37.1,117,145,2,2,4,21,15,3,3,3,10,6,11,25,9,14,3,82.9,0,0,8300
Fully Paid,1,353.51,2,214,3,1,70000,1,3,4,14,17,15.88,1,68,689,0,0,21478,40.8,28,1512.93,0,16,353.29,26,659,655,0,336832,0,2,1,2,9,9312,44,0,0,5980,42,52600,0,1,0,3,42104,330,96.4,138,228,59,9,3,61,19,0,2,3,13,5,6,20,4,9,1,96.4,100,0,9100
Fully Paid,1,187.77,1,353,3,1,50000,1,3,4,197,15,19.42,0,189,789,1,0,5049,24,20,237.2,0,17,5304.94,26,784,780,0,144011,2,2,1,1,6,26237,82,2,2,3922,24,21370,0,0,3,3,18001,5850,34,153,429,3,3,2,10,3,0,2,7,7,5,5,13,3,8,3,100,0,0,11700
Fully Paid,1,278.87,1,300,6,3,84000,1,2,3,214,31,15.57,0,312,734,0,0,8610,21.7,33,898.31,0,22,2198.15,19,804,800,0,84112,1,3,1,4,2,75502,92,0,3,3852,57,39600,2,0,2,7,7647,26490,24.5,111,100,17,2,0,17,2,0,4,7,8,22,9,11,4,12,1,100,28.6,0,35100
Fully Paid,1,308.73,1,242,3,1,60000,1,9,10,183,38,29.15,0,171,714,1,0,7056,32.7,45,818.68,0,18,5579.98,18,729,725,0,278584,0,3,0,1,21,23084,55,0,1,2882,48,21600,0,0,1,2,19899,2099,74.4,149,246,18,18,4,38,6,0,3,5,16,9,13,31,4,18,0,97.8,50,0,8200
Charged Off,2,924.87,7,542,2,1,115000,3,9,10,315,5,17.73,0,283,679,2,0,50634,58.7,20,7124.27,2956.2,7,924.87,21,534,530,0,300130,3,3,2,3,1,20011,82,4,6,21644,64,86200,3,1,7,9,23087,31947,54.5,58,170,6,1,4,7,1,0,5,7,8,4,10,12,6,14,6,100,28.6,0,70200
Fully Paid,1,280.63,3,545,3,3,37380,1,3,4,129,24,15.09,0,126,674,0,1,3855,37,14,1490.88,0,25,2939.2,26,704,700,0,6295,1,1,0,0,39,2440,24,1,2,1038,37,10500,0,2,0,2,1049,1125,84,128,155,6,6,2,6,5,0,2,2,2,4,5,7,4,6,1,57,100,1,2250
Fully Paid,1,337.17,6,541,3,3,75000,2,2,3,142,10,20.37,0,312,664,4,1,7613,33.4,44,594.55,0,1,8717.1,26,654,650,328,65963,3,2,1,5,1,58350,69,5,13,3737,51,22800,16,2,16,18,4712,957,87.7,111,102,0,0,0,2,0,0,5,5,13,19,12,25,6,14,6,95.5,60,0,7800
Fully Paid,1,180.69,1,211,7,1,72000,2,3,4,303,39,17.08,1,6,694,1,0,23785,87.8,22,499.91,0,9,360.88,16,709,705,0,149763,0,1,1,2,8,7489,83,0,0,9510,86,27100,1,3,1,2,14976,749,96.8,98,368,30,8,5,32,0,0,3,3,4,6,7,10,5,11,1,81,100,0,23100
Fully Paid,1,301.15,1,306,3,1,75000,2,3,4,319,46,5.17,0,285,774,1,0,13435,20.4,30,256.41,0,17,8758.05,14,789,785,0,186318,2,0,2,3,6,0,74,1,1,4365,20,65900,0,2,1,4,18632,31422,21.2,136,146,6,6,3,6,6,0,5,6,11,7,9,20,7,10,3,100,0,0,39900
Charged Off,1,350.44,4,248,6,3,128000,3,3,4,364,4,36.23,1,74,689,1,0,23125,67.4,29,606.02,903.8,20,350.44,7,509,505,0,83718,2,7,1,3,6,60593,58,1,2,5384,60,31600,1,0,1,5,4651,3051,82.8,156,96,1,1,0,1,3,0,8,8,10,13,11,16,10,18,2,100,75,0,22900
Fully Paid,1,257.67,4,393,5,3,22000,3,3,4,92,18,38.63,0,229,704,0,0,20086,60.9,13,1802.84,0,15,3093.7,26,694,690,0,31313,0,2,1,1,11,11227,83,0,4,6082,67,33000,0,0,0,5,3479,12914,60.9,133,175,13,11,0,13,23,1,7,7,7,3,8,9,7,10,1,92.3,14.3,0,33000
Fully Paid,2,474.23,3,13,7,2,75000,1,3,4,341,4,18.76,0,12,709,0,0,59351,89,36,5615.42,0,3,13326.69,3,664,660,0,369878,0,1,0,1,22,20348,72,3,4,15716,84,66700,1,0,2,5,24659,0,100.9,129,284,9,9,5,9,5,0,5,6,14,2,13,28,8,16,3,100,83.3,0,35100
Charged Off,1,637.58,2,537,4,3,95750,2,3,4,155,9,19.14,1,69,689,0,0,5248,27.9,22,1290.69,1542.53,33,637.58,2,559,555,700,87694,2,4,1,6,7,82446,91,3,5,8,75,18800,0,0,2,11,7972,6291,0.1,216,38,4,4,0,11,8,2,2,2,2,13,7,8,4,11,4,90.9,0,0,6300
Fully Paid,1,150.58,1,516,10,1,130000,1,3,4,350,4,10.44,0,255,724,1,0,16709,25.1,27,210.04,0,14,2557.35,14,794,790,0,686601,3,1,0,3,19,42265,74,2,2,5700,25,66600,2,4,3,6,76289,42520,19.3,205,163,3,3,4,116,3,0,4,4,4,14,7,9,6,9,3,92.6,0,0,52700
Charged Off,2,317.24,2,218,1,1,35179,1,3,4,317,5,23.47,0,149,709,0,0,12706,45.4,40,576.05,0,20,317.24,2,544,540,0,203650,0,7,0,3,15,61222,98,1,2,9642,82,28000,0,0,1,5,11314,4893,68.8,103,185,8,8,1,33,8,1,3,4,9,14,10,25,7,19,1,97.5,25,0,15700
Charged Off,1,865.49,4,497,5,3,160000,3,2,3,82,34,18.41,0,94,679,1,1,13883,59,46,0,3595.36,23,100,32,599,595,0,141658,4,4,2,3,4,56532,77,3,6,3966,59,23650,3,0,6,10,10118,3833,99,124,238,2,2,7,26,1,0,3,5,11,12,9,31,7,14,5,74,100,1,11500
Fully Paid,1,489.52,2,95,3,1,160000,1,3,4,151,9,24.79,0,44,674,0,0,38681,78.8,30,2360.7,0,12,5634.68,13,689,685,941,259264,0,4,0,4,20,91643,64,0,2,896,72,49100,1,6,1,7,19943,304,74.7,126,113,14,14,5,109,4,0,1,1,1,13,8,12,7,13,0,96.7,0,0,1200
Fully Paid,1,71.02,2,447,1,1,60000,2,2,3,218,13,16.88,0,54,694,1,1,1725,59.5,23,183.17,0,11,1575.63,16,699,695,397,186499,1,10,1,1,7,66006,116,1,1,1084,113,2900,2,0,8,3,14346,1175,59.5,88,74,5,5,1,5,5,0,2,2,2,20,2,2,2,13,3,85.7,50,0,2900
Fully Paid,1,474.69,3,326,2,1,40000,1,3,4,281,16,37.39,0,299,674,1,0,16328,63.8,20,3062.61,0,16,474.59,26,624,620,1912,31789,1,3,1,2,4,12940,40,0,4,4055,49,31200,0,1,1,6,2445,6453,66,227,291,14,4,2,19,4,0,4,5,6,4,10,13,7,14,1,94.4,80,0,19000
Charged Off,1,470.91,3,491,4,3,80000,2,3,4,334,4,5.04,0,76,664,2,0,7002,37.8,18,2286.96,939.8,37,470.91,26,514,510,2129,7002,3,0,0,0,61,0,74,5,9,2153,38,18500,1,0,2,9,637,9052,42.3,132,106,2,2,0,2,4,1,7,7,9,4,11,14,11,11,5,100,14.3,0,15700
Fully Paid,1,559.83,1,573,5,1,83000,2,3,4,110,41,7.93,0,245,704,1,0,13186,24.1,28,2108.5,0,16,497.74,16,689,685,166,218712,1,0,0,0,77,0,74,0,0,4314,29,54800,0,5,1,2,14581,25008,19.1,90,204,25,3,6,25,5,0,3,5,7,2,13,19,9,17,1,100,40,0,30900
Fully Paid,1,361.38,1,224,5,1,72500,1,9,10,91,18,2.71,0,146,749,0,0,7804,26.9,19,480.55,0,30,9237,26,769,765,0,349210,1,0,0,1,18,0,74,1,4,2635,27,29000,0,0,1,6,34921,18802,22.3,115,233,12,6,2,12,7,0,5,7,9,5,9,12,6,10,2,100,0,0,24200
Fully Paid,1,182.76,2,158,3,2,46000,2,2,3,98,18,13.18,0,76,664,0,0,8773,84.4,14,694.33,0,21,3362.68,26,534,530,0,253597,0,1,0,0,25,5682,56,1,3,3477,71,10400,0,0,1,4,36228,182,97.7,61,132,8,8,1,18,10,1,4,4,5,5,5,8,5,7,2,85.7,100,0,7900
Fully Paid,1,1240.72,4,93,2,3,83000,3,3,4,347,4,25.52,0,211,704,1,0,35575,78.4,33,9674.07,0,16,1248.88,26,754,750,0,159887,3,8,3,4,2,124312,104,0,2,26355,94,45400,1,6,2,6,10659,8525,80.7,146,124,15,2,0,15,4,0,3,4,5,23,6,9,4,16,3,100,50,0,44100
Charged Off,1,269.09,3,20,5,3,43500,2,9,10,144,10,22.48,0,200,704,1,1,2015,22.1,16,508.88,710.94,17,307,11,594,590,55,17589,5,4,3,4,4,15574,62,2,3,1291,51,9100,0,4,1,7,1954,709,64.5,153,105,0,0,0,42,3,0,1,2,2,8,7,8,4,11,5,100,0,1,2000
Fully Paid,1,81.38,3,313,5,3,26000,2,3,4,378,43,16.39,0,266,674,0,0,1869,35.3,8,501.46,0,35,61.78,37,749,745,158,11041,0,1,1,1,8,9172,87,2,4,0,70,5300,0,4,2,5,1840,5934,56.65,34,49,9,8,0,12,8,0,0,0,0,2,6,6,4,7,3,100,33.3,0,0
Fully Paid,1,1252.56,4,278,1,1,98000,2,3,4,164,9,19.74,0,241,689,3,0,13676,47.8,43,10024.7,0,16,1252.26,9,689,685,0,333930,5,7,3,6,3,115011,86,4,8,6005,80,28600,0,0,4,15,18552,3868,65.5,139,356,3,3,6,11,3,0,4,4,8,17,9,19,8,18,7,95.3,75,0,11200
Fully Paid,1,235.46,3,60,3,2,55000,2,9,10,322,3,37.22,0,216,739,0,0,34441,0,6,1463.75,0,16,235.17,9,719,715,0,52076,0,1,0,1,13,11413,71,0,0,34441,71,35500,0,0,0,1,13019,559,56.65,13,331,169,13,0,297,5,0,1,1,3,1,2,4,1,4,0,100,100,0,35000
Fully Paid,1,265.68,3,332,4,2,23200,3,3,4,376,33,33.78,0,263,679,1,0,13545,40.8,22,1551,0,16,265.52,16,669,665,0,17312,1,2,0,1,15,3767,52,2,4,4639,43,33200,0,0,2,5,1443,15907,45.3,25,109,1,1,0,7,1,0,7,8,16,2,10,20,8,12,2,100,37.5,0,29100
Fully Paid,1,219.2,4,262,6,3,70000,2,3,4,62,30,17.36,0,301,694,0,1,2275,27.1,11,1573.87,0,25,52.76,6,614,610,155,31704,1,2,1,1,2,29429,85,2,5,1403,74,8400,0,0,0,6,4529,4927,29.6,26,130,10,2,1,10,13,0,3,3,3,2,5,6,5,9,3,100,0,0,7000
Charged Off,1,352.63,3,520,3,1,150000,3,3,4,263,21,18.51,1,192,674,1,0,29336,66.7,44,2332.77,298.58,35,564.21,9,534,530,0,252779,5,9,4,7,4,105137,96,1,6,9925,87,44000,1,5,1,14,10990,2667,86.5,139,297,2,2,2,2,2,3,7,9,18,17,12,24,8,23,5,74.4,55.6,0,19800
Fully Paid,1,938.85,1,192,7,1,134000,1,3,4,173,1,17.1,0,165,729,1,0,11694,42.4,49,2926.35,0,5,16060.01,26,684,680,0,256121,3,4,3,6,3,48247,74,1,1,6696,65,27600,1,12,3,7,21343,9729,41,126,342,9,3,3,9,4,0,2,2,6,27,7,19,4,12,4,95.9,0,0,16500
Fully Paid,1,138.37,3,113,7,1,30000,1,3,4,251,12,8.18,1,144,669,2,1,5339,20.1,22,764,0,5,1757.39,15,689,685,0,5339,2,0,0,0,145,0,74,5,10,3809,20,26600,1,0,6,10,534,1691,69.3,145,257,0,0,0,6,0,1,1,2,6,1,11,21,5,11,5,90.5,50,1,5500
Fully Paid,1,326.35,2,401,3,1,125000,1,3,4,166,9,19.92,1,174,689,0,0,13001,24,38,1465.47,0,31,4627.09,30,704,700,0,382609,3,4,4,5,3,103519,92,1,3,6609,62,54100,1,3,2,8,20137,19968,36.6,210,184,5,3,4,5,3,0,3,5,6,10,13,24,7,19,5,97.4,20,0,31500
Fully Paid,1,500.72,1,295,1,1,50000,1,3,4,194,15,24.41,0,50,719,0,0,12638,64.8,22,1445.36,0,28,9899.41,6,739,735,0,106144,0,2,0,1,18,35938,69,0,1,4366,68,19500,0,1,0,2,13268,4660,71.8,136,112,18,18,2,42,18,0,4,5,5,14,6,6,5,9,0,100,25,0,16500
Charged Off,2,599.96,4,562,3,1,67000,1,4,6,54,30,29.07,4,116,694,1,1,5727,62.9,32,9213.7,0,35,599.96,26,559,555,0,251690,1,3,2,2,8,105731,94,1,3,2738,90,9100,0,0,6,5,22881,771,87.8,176,299,2,2,3,17,2,3,3,3,6,14,8,15,6,12,3,62.5,100,0,6300
Charged Off,2,586.93,7,380,1,1,56600,3,3,4,212,31,18.21,0,10,714,1,1,7055,44.7,22,9167.61,0,15,586.93,26,499,0,125,33946,5,3,3,3,3,26891,93,2,2,605,76,15800,2,4,5,5,4243,5847,12.7,122,308,2,2,0,2,0,0,2,3,5,10,5,12,4,8,5,90.5,33.3,0,6700
Charged Off,2,295,3,575,7,1,130000,1,4,6,288,32,5.51,0,126,709,2,0,6739,29.4,32,3594.18,0,35,295,26,594,590,3151,221561,2,1,0,0,47,75416,74,3,6,3820,29,22900,0,0,3,6,20142,4743,57.7,155,133,4,4,1,4,4,1,3,3,5,20,9,11,4,11,3,93.1,0,0,11200
Fully Paid,1,61.29,1,249,5,2,35037,1,2,3,94,18,8.51,0,153,764,0,0,2113,11,14,204.6,0,16,61.25,9,819,815,0,129310,3,1,0,0,41,3006,41,3,3,1140,19,19200,0,0,0,5,14368,15387,12.1,41,125,2,2,2,2,5,0,3,6,7,1,7,11,3,9,3,100,0,0,17500
Fully Paid,1,578.21,1,624,1,1,50000,2,3,4,131,36,19.24,0,73,694,0,1,10848,82.2,11,1601.13,0,16,577.97,9,799,795,0,25243,0,2,0,0,32,14395,49,0,0,9799,59,13200,0,0,0,0,6311,2352,82.2,144,168,124,32,0,124,5,0,2,2,3,6,2,4,2,4,0,100,50,0,13200
Fully Paid,2,229.79,3,248,3,3,140000,2,3,4,349,4,9.99,0,202,664,1,1,9190,42.7,24,2786.95,0,6,5911.92,26,694,690,638,298210,2,2,1,2,5,289020,96,1,6,3059,63,21500,1,0,1,8,24851,9598,41.8,119,129,6,5,1,13,6,0,5,7,9,9,9,14,7,12,2,100,28.6,1,16500
Fully Paid,1,1095.33,1,29,6,1,165000,2,3,4,45,30,18.89,0,195,714,1,1,53593,50,34,4391.6,0,9,2188.83,26,764,760,0,81908,1,2,0,2,21,28315,61,1,4,13336,50,107410,0,1,2,6,4095,6669,52,126,225,1,1,0,1,2,0,16,21,21,6,18,28,15,20,1,100,20,0,100030
Fully Paid,1,504.55,3,37,3,1,60000,1,3,4,169,1,36.4,0,228,679,0,1,5576,62,42,3136.65,0,16,504.23,26,729,725,0,200590,1,4,2,3,4,47242,67,1,3,3676,67,9000,3,8,3,6,25074,2924,65.6,187,133,7,4,8,24,4,1,2,2,6,18,4,16,2,9,3,97.4,50,1,8500
Fully Paid,1,1226.53,4,468,1,3,84468,2,3,4,130,24,16.85,1,251,669,0,0,23127,55.9,35,6549.44,0,21,21917.85,25,639,635,0,81087,0,4,1,2,12,57960,83,2,4,8039,73,41400,0,0,0,6,6757,6092,76.9,183,253,9,9,1,9,23,0,5,5,9,18,9,16,7,12,3,94.3,40,0,26400
Fully Paid,1,568.14,2,248,1,3,55000,2,2,3,213,31,27.17,0,51,674,0,0,22088,71.7,24,2400.56,0,6,563.63,6,644,640,310,52980,0,2,0,2,19,30892,75,2,2,14075,74,30800,3,1,2,4,4415,4680,82.3,124,115,12,12,0,12,12,1,5,6,8,5,12,19,6,14,2,87.5,33.3,0,26500
Charged Off,1,257.39,2,197,8,3,40000,1,3,4,361,4,25.15,0,56,689,0,1,11247,35.3,25,1097.14,395.59,15,257.39,19,544,540,0,27080,1,2,0,1,16,15833,63,3,8,2154,47,31900,0,3,0,9,1425,10590,35,64,54,5,5,0,5,16,0,4,7,10,5,17,20,11,19,3,100,28.6,0,16300
Fully Paid,2,340.38,3,142,3,2,50000,1,3,4,323,3,30.08,0,241,809,0,0,75205,9.5,11,1268.93,0,36,13913.1,15,789,785,0,96280,1,2,0,2,15,21075,68,1,2,3998,34,87200,0,0,0,4,10698,37202,9.7,76,373,3,3,0,3,19,0,1,5,5,3,7,8,2,9,1,100,0,0,41200
Fully Paid,2,356.91,2,385,3,1,175000,2,3,4,375,33,7.04,0,256,699,0,0,3048,32.1,18,2348.54,0,31,12273.95,30,734,730,2961,315597,1,2,0,4,13,28362,84,1,2,1134,73,9500,0,4,3,7,52600,3866,22.7,113,193,11,2,5,22,3,0,1,2,5,7,3,6,2,6,2,83.3,0,0,5000
Fully Paid,1,1162.34,3,42,3,1,156000,3,2,3,181,38,14.98,0,74,714,0,0,39669,88.5,22,5127.93,0,5,19264.09,34,724,720,0,388441,0,2,0,0,28,31618,59,0,0,10121,81,44800,0,10,0,0,38844,3949,87.1,123,145,48,28,4,79,5,0,3,3,3,10,7,8,6,11,0,100,66.7,0,30600
Fully Paid,1,382.55,2,512,5,3,100000,2,3,4,251,12,12.13,0,56,749,0,0,1435,6.1,17,1756.39,0,16,382.42,16,719,715,0,37896,1,2,2,2,4,36461,85,0,1,55,57,23500,1,1,5,3,3790,11145,0.5,9,64,17,4,0,48,9,0,1,3,4,2,9,15,2,11,2,94.1,0,0,11200
Fully Paid,1,765.1,2,605,3,3,66000,3,3,4,349,4,23.98,1,222,669,0,1,11718,61.7,41,2787.93,0,37,12281.6,26,714,710,0,125585,2,17,2,3,3,113867,126,1,2,3192,114,19000,0,2,2,5,5023,8,99.7,190,259,12,3,2,14,12,6,1,1,5,20,9,19,7,26,3,82.9,100,0,3200
Fully Paid,1,250.36,1,167,7,2,66500,3,4,6,302,39,29.22,0,196,729,0,0,15224,40.7,13,910.47,0,12,2910.62,12,799,795,0,50862,0,2,1,2,12,35638,70,0,1,4701,57,37400,0,1,0,3,5086,12109,42.6,133,155,20,12,1,30,20,0,4,5,5,5,7,7,6,10,1,100,20,0,21100
Fully Paid,2,443.41,5,343,2,1,74000,3,3,4,137,10,29.91,0,70,679,5,1,9911,35,29,3244.12,0,14,15187.95,14,699,695,0,369811,6,6,2,2,4,67283,78,4,5,4182,35,28501,1,0,4,8,23113,2067,58,132,204,4,4,7,4,4,0,6,6,10,8,9,16,8,16,7,76,33.3,1,12401
Fully Paid,1,252.51,2,625,5,1,48000,1,2,3,322,3,15.15,0,177,674,4,0,7764,86,24,1039.5,0,19,1488.73,19,719,715,0,123372,1,1,1,1,5,20847,93,0,1,5824,86,9000,0,0,3,2,30843,4500,86,109,174,15,5,2,15,3,0,2,8,9,7,2,15,2,4,1,92,100,0,9000
Fully Paid,1,685.33,2,424,1,1,100000,1,3,4,313,5,29.75,0,222,734,0,0,45269,31.3,48,1734.71,0,30,16598.18,26,764,760,0,62696,0,3,0,0,26,17427,35,2,8,5632,32,144800,0,6,2,9,2726,47492,29.2,130,259,11,8,5,11,9,0,4,9,17,4,21,39,12,24,3,100,0,0,67100
Fully Paid,1,336.37,3,239,1,1,113000,2,2,3,376,33,21.59,0,34,694,0,0,20061,76,27,686.86,0,4,8686.53,17,704,700,0,389737,0,3,1,3,7,32138,82,1,1,3926,76,26400,0,5,2,4,32478,270,96.8,134,94,8,7,3,44,1,0,3,3,5,10,7,13,6,12,2,96.2,100,0,8400
Fully Paid,1,187.77,1,58,1,1,81120,1,3,4,123,24,18.45,0,46,689,1,1,6151,34.9,22,730.58,0,19,1291.84,26,754,750,0,190302,1,4,1,1,9,80195,64,1,2,3535,43,17600,2,0,4,3,21145,3465,50.5,171,184,2,2,2,19,2,0,1,1,3,6,5,14,3,10,2,100,0,1,7000
Fully Paid,1,218.4,4,335.5,3,1,54744,3,3,4,28,27,23.96,1,264,669,1,0,1373,34.3,26,1259.71,0,18,27.49,26,654,650,0,328594,2,3,1,1,2,26748,66,1,3,937,63,4000,0,0,2,7,46942,1627,45.8,97,46,11,2,3,11,6,0,2,2,3,19,3,4,2,7,3,91.7,50,0,3000
Fully Paid,1,276.92,2,146,1,3,80000,2,2,3,64,30,13.92,0,289,714,0,0,6597,29.1,61,111.45,0,10,8524.84,19,499,0,0,26155,3,2,4,4,1,19558,96,1,6,4279,61,22700,0,1,1,10,2180,8714,41.5,98,78,1,1,0,15,2,0,3,4,9,44,10,17,5,12,5,100,25,0,14900
Fully Paid,2,226.92,3,602,3,3,33000,1,2,3,372,11,23.23,1,140,669,2,0,13034,48.8,18,2602.26,0,19,6039.47,19,734,730,0,21272,0,1,0,0,30,8238,59,0,1,3396,52,26700,0,3,2,1,2659,11213,41.6,117,317,17,17,0,17,0,0,3,4,7,3,7,15,5,8,0,88.9,0,0,19200
Fully Paid,1,191.28,2,129,4,2,72000,1,2,3,315,5,2.8,0,296,664,0,1,4752,9.8,24,677.35,0,5,3240.43,26,714,710,102841,4752,0,0,0,0,129,0,74,3,5,2781,10,46600,0,3,3,5,528,41348,9.9,327,145,8,8,0,8,8,4,4,8,11,6,9,18,4,9,3,77.3,0,1,46100
Fully Paid,1,631.26,2,221,3,3,70000,2,2,3,41,30,12.51,0,175,679,0,0,32224,62.2,4,2492.94,0,25,6735.02,25,734,730,0,32224,1,0,0,0,119,0,74,1,1,16476,62,51800,0,0,1,1,10741,19576,62.2,119,198,4,4,0,4,11,0,3,3,3,1,3,3,3,3,1,100,66.7,0,51800
Fully Paid,1,152.77,3,335.5,3,3,14688,3,2,3,158,9,14.79,0,200,674,1,1,3810,31.5,26,898.25,0,9,304.07,26,729,725,75,14395,3,3,0,0,43,10585,111,3,3,1379,67,12100,0,0,1,3,1440,3621,27.6,153,139,1,1,2,4,2,0,1,2,7,9,7,15,4,10,3,95.2,0,1,5000
Fully Paid,1,715.75,4,204,3,1,50000,1,9,4,128,24,33.75,0,200,709,0,0,4354,58.1,26,5718.79,0,16,715.51,13,694,690,0,127260,0,4,1,3,10,40022,76,0,0,1522,74,7500,1,0,0,4,11569,1867,69.9,140,119,25,10,4,25,15,2,4,4,5,13,6,8,5,11,1,92,50,0,6200
Fully Paid,1,478.19,2,150,4,3,48112,1,2,3,363,4,31.62,1,283,689,0,0,21070,58,23,2195.48,0,16,477.93,9,714,710,0,33101,0,2,0,1,20,12031,43,0,1,6778,52,36300,0,0,0,2,2758,4995,80,108,170,18,18,0,34,5,0,5,5,10,3,10,20,7,12,0,91.3,80,0,25000
Fully Paid,1,403.64,3,536,6,1,40000,1,3,4,323,3,23.98,0,313,694,1,0,8700,48.1,22,2370.9,0,29,3494.09,34,724,720,0,238974,1,6,1,1,2,36884,86,0,2,3392,75,18100,0,0,6,5,18383,7500,53.7,99,78,15,2,2,15,2,0,3,4,6,12,6,8,3,13,2,95.2,0,0,16200
Fully Paid,1,163.18,2,471,3,2,75000,2,3,4,125,24,16.7,0,68,709,0,0,22869,60.5,53,388.04,0,33,4090.09,19,689,685,0,56423,2,3,1,5,6,11833,74,1,3,7862,65,37800,0,1,0,8,4340,1557,90.3,131,228,6,6,1,38,13,0,3,3,10,24,9,28,6,13,2,100,100,0,16100
Fully Paid,1,195.81,2,426,1,1,57000,2,3,4,93,18,18.34,2,179,694,0,0,10706,21.1,23,1038.63,0,9,390.07,26,724,720,0,259307,2,3,2,3,3,37722,93,0,0,7429,53,50700,3,0,5,3,21609,10634,49.8,42,150,25,3,1,25,4,0,2,4,9,4,8,17,4,12,2,91.3,25,0,21200
Fully Paid,1,180.69,1,586,3,3,43000,2,3,4,55,30,20.37,0,204,684,0,0,4929,24.5,11,296.53,0,11,4132.68,36,714,710,219,27746,0,1,0,1,15,22817,84,0,4,1361,59,20100,1,0,1,5,3468,7477,28.8,58,105,16,15,0,22,4,1,4,5,6,2,7,9,5,8,0,90.9,0,0,10500
Charged Off,2,749.65,5,210,3,3,84000,2,3,4,347,4,37.26,0,281,704,1,0,71192,48.5,52,9623.24,2930.67,8,749.65,28,589,585,0,114340,2,2,0,1,14,43148,81,3,4,13754,55,146800,2,14,1,5,5717,39059,31,137,194,1,1,0,8,1,0,5,9,16,17,19,34,9,22,3,100,22.2,0,56600
