loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,fico_range_low,fico_range_high,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,last_fico_range_high,last_fico_range_low,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_fico_range_low,sec_app_fico_range_high,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
35000,35000,35000,1,8.49,1104.71,2,6,392,2,2,90000,2,1,2,3,5,352,4,13.36,0,274,750,754,0,NA,NA,11,0,15448,42.9,26,2,0,0,38047.27824,38047.28,35000,3047.28,0,0,0,24,22713.41,1,3,799,795,0,NA,1,1,NA,NA,1,0,0,434242,0,1,0,1,19,25604,74,0,0,8369,58,36000,0,0,3,2,54280,5688,72.4,0,0,92,290,27,7,3,27,NA,7,NA,0,2,4,5,8,3,9,20,4,11,0,0,0,1,100,66.7,0,0,466738,41052,20600,34738,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
5000,5000,5000,1,11.48,164.84,2,10,238,12,1,78000,1,1,2,3,5,301,39,21.21,0,171,700,704,1,NA,NA,19,0,34764,54.3,21,2,0,0,5840.2778,5840.28,5000,840.28,0,0,0,12,1892.09,1,26,744,740,0,NA,1,1,NA,NA,1,0,0,151774,1,2,1,1,4,33383,76,1,6,10950,63,64000,1,2,3,7,8432,9477,77.3,0,0,156,246,12,4,1,12,NA,5,NA,0,6,9,7,7,3,15,16,9,19,0,0,0,2,100,57.1,0,0,197347,70948,41700,43980,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
20400,20400,20400,2,18.49,523.48,4,20,405,5,1,75000,2,1,2,2,4,287,2,38.65,2,293,725,729,0,13,NA,22,0,24345,42.6,49,2,0,0,23166.25,23166.25,20400,2766.25,0,0,0,33,18930.43,1,26,729,725,0,NA,1,1,NA,NA,1,0,0,210761,2,3,1,1,7,42009,65,2,5,11037,53,57200,0,8,1,6,11093,21529,46,0,0,147,387,2,2,3,3,21,4,21,0,3,5,10,17,11,17,34,5,22,0,0,0,3,95.9,22.2,0,0,310057,67311,39900,90892,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8000,8000,8000,1,17.97,289.1,4,19,1,1,1,33130,1,1,1,3,5,283,16,11.52,1,222,665,669,1,16,NA,18,0,7610,27.4,26,2,0,0,4060.86,4060.86,2207.57,1241.66,0,611.63,110.0934,14,289.1,1,21,514,510,0,46,1,1,NA,NA,1,0,1082,207921,2,0,0,0,59,0,NA,4,5,2725,27,27800,1,1,3,5,12995,4275,38.9,0,0,103,259,0,0,1,26,44,0,16,1,1,7,3,6,3,17,22,7,18,0,0,0,4,92.3,0,0,0,249754,7610,7000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
16000,16000,16000,1,10.78,522.16,2,9,633,6,3,87500,1,1,2,3,5,252,12,13.74,0,131,695,699,0,NA,NA,13,0,21151,83.9,17,2,0,0,18706.17149,18706.17,16000,2706.17,0,0,0,6,3065.33,1,26,719,715,0,NA,1,1,NA,NA,1,0,0,31768,0,2,1,2,12,10617,37,1,1,6692,59,25200,1,0,1,3,2647,610,96.7,0,0,43,95,12,12,0,12,NA,12,NA,0,6,8,6,8,3,11,14,8,13,0,0,0,2,100,100,0,0,54200,31768,18500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
18000,18000,18000,1,7.91,563.31,1,5,342,4,1,80000,1,1,1,3,5,75,34,15.56,0,259,740,744,0,NA,NA,5,0,20724,82.6,6,2,0,0,13499.66,13499.66,11521.3,1978.36,0,0,0,15,563.31,1,26,514,510,0,NA,1,1,NA,NA,1,0,70,84064,0,0,0,1,18,12162,68,0,2,12840,76,25100,1,0,0,3,16813,4376,82.6,0,0,18,157,23,18,1,23,NA,18,NA,0,3,3,3,3,1,3,4,3,5,0,0,0,0,100,66.7,0,0,125210,32886,25100,17981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,1,9.17,1115.77,2,7,172,3,3,105000,2,1,2,3,5,148,9,25.07,0,171,690,694,0,NA,NA,11,0,92939,85,26,2,0,0,37242.44,37242.44,35000,2242.44,0,0,0,33,28360.86,1,32,719,715,0,NA,1,1,NA,NA,1,0,0,103869,0,1,0,0,29,10930,63,0,1,25471,82,109300,0,0,0,1,10387,15361,85.8,0,0,128,246,17,17,1,17,NA,17,NA,0,8,8,8,11,3,10,22,8,11,0,0,0,0,100,75,0,0,126649,103869,108300,17349,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
13150,13150,13150,1,5.32,396.01,1,1,393,3,3,40000,1,1,2,6,8,301,39,20.25,0,229,765,769,0,NA,NA,13,0,11221,20.1,17,2,0,0,14233.38127,14233.38,13150,1083.38,0,0,0,38,1966.79,1,37,724,720,0,NA,1,1,NA,NA,1,0,0,29071,1,5,0,1,15,17850,64,1,1,2558,35,55800,0,1,0,2,2236,43081,16.8,0,0,36,175,1,1,0,36,NA,NA,NA,0,6,7,6,9,5,8,12,7,13,0,0,0,1,100,0,0,0,83916,29071,51800,28116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
5600,5600,5600,1,9.17,178.53,2,7,72,11,3,48000,2,1,2,2,4,291,39,19.85,0,145,660,664,0,26,NA,8,0,12503,64.8,68,2,0,0,6067.393708,6067.39,5600,467.39,0,0,0,11,3930.74,1,26,694,690,0,NA,1,1,NA,NA,1,0,0,21160,0,1,0,6,13,8657,72,1,2,8479,68,19300,0,0,0,8,2645,5467,67.1,0,0,122,245,12,12,1,12,26,NA,26,0,5,6,5,6,59,7,8,6,8,0,0,0,1,95.5,40,0,0,31300,21160,16600,12000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
23000,23000,23000,1,9.8,739.99,2,8,230,12,1,90247,1,1,2,2,1,107,41,17.09,0,228,680,684,0,37,NA,11,0,21039,41.3,25,2,0,0,26429.03644,26429.04,23000,3429.04,0,0,0,3,7176.79,1,26,714,710,0,NA,1,1,NA,NA,1,0,0,186007,3,1,1,2,7,21499,86,4,4,9895,56,51000,0,0,2,6,16910,344,97.7,0,0,124,187,5,5,2,5,37,5,37,0,3,6,3,9,8,9,15,6,11,0,0,0,5,84,100,0,0,234163,42538,14800,25000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12600,12600,12600,2,14.85,298.77,3,15,642,3,1,175000,1,1,2,2,5,88,18,11.75,0,38,690,694,0,NA,81,14,1,16659,47.5,25,2,0,0,13031.39,13031.39,12600,431.39,0,0,0,23,12758.61,1,36,684,680,0,NA,1,1,NA,NA,1,0,0,112859,2,4,2,4,6,96200,85,2,4,4651,76,35100,0,0,0,8,8061,12941,56.3,0,0,89,316,2,2,4,2,NA,23,NA,0,6,6,7,7,6,10,15,6,14,0,0,0,4,100,42.9,1,0,148478,112859,29600,113378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
11000,11000,11000,1,16.59,389.94,4,17,600,11,1,55000,2,1,2,3,5,254,12,16.85,0,282,735,739,0,NA,NA,6,0,5739,61.1,14,2,0,0,13579.46388,13579.46,11000,2579.46,0,0,0,8,4826.13,1,26,704,700,0,NA,1,1,NA,NA,1,0,0,260988,2,2,2,2,4,46985,99,0,1,5035,91,9400,1,1,6,4,43498,3661,61.1,0,0,51,182,15,4,3,15,NA,4,NA,0,2,2,2,5,4,2,6,2,6,0,0,0,2,100,50,0,0,271533,52824,9400,47275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
4000,4000,4000,1,11.99,132.84,3,11,507,6,3,41501,2,1,2,3,5,46,30,12.9,0,262,685,689,0,NA,NA,8,0,8485,36.3,12,2,0,0,4742.999583,4743,4000,743,0,0,0,22,1030.14,1,26,694,690,0,NA,1,1,NA,NA,1,0,972,82347,3,2,0,0,121,73862,126,4,5,2799,82,23400,0,0,0,5,10293,14592,34.9,0,0,121,32,1,1,0,2,NA,15,NA,0,5,6,5,5,6,6,6,6,8,0,0,0,4,100,0,0,0,83833,82347,22400,60433,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
20000,20000,20000,1,11.48,659.33,2,10,249,8,3,60000,1,1,2,3,5,109,41,22.62,0,72,685,689,2,NA,NA,10,0,29929,61.5,20,2,0,0,23657.70147,23657.7,20000,3657.7,0,0,0,38,3250.36,1,26,689,685,0,NA,1,1,NA,NA,1,0,0,39394,1,1,0,1,17,9465,63,2,2,13008,62,48700,0,0,3,3,3939,14271,67.7,0,0,17,180,4,4,0,4,NA,4,NA,0,5,5,7,13,1,9,19,5,10,0,0,0,2,100,28.6,0,0,63700,39394,44200,15000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
10000,10000,10000,1,9.17,318.79,2,7,33,4,1,59307,1,1,2,2,4,207,31,32.7,1,278,690,694,1,17,NA,17,0,24399,59.5,30,2,0,0,11502.49722,11502.5,10000,1502.5,0,0,0,9,638.18,1,9,694,690,0,NA,1,1,NA,NA,1,0,0,134518,2,3,1,2,4,18315,63,1,1,4960,61,41000,3,1,3,3,8407,4473,76.3,0,0,228,230,5,4,1,5,NA,4,17,0,4,10,4,11,7,13,22,11,17,0,0,0,2,93.3,75,0,0,197909,42714,18900,28935,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
18850,18850,18850,1,21.48,714.83,5,25,553,2,1,55000,1,1,1,3,5,332,29,15.56,0,173,700,704,2,38,NA,11,0,6069,38.4,26,1,0,0,4304.22,4304.22,2323.07,1909.67,71.48,0,0,4,35.74,1,18,504,500,0,57,1,1,NA,NA,1,0,0,236037,5,1,2,3,2,31456,99,3,6,2127,79,15800,2,1,10,11,21458,5030,30.1,0,0,222,100,4,2,8,29,NA,2,NA,0,2,4,2,4,5,9,13,4,11,0,0,0,7,96.2,0,0,0,247115,37525,7200,31815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
21000,21000,21000,2,11.99,467.03,3,11,474,4,1,82000,1,1,2,3,5,64,30,15.07,0,297,730,734,0,NA,NA,18,0,27092,35,34,2,0,0,22353.07,22353.07,21000,1353.07,0,0,0,17,20052.89,1,6,714,710,0,NA,1,1,NA,NA,1,0,0,129615,3,1,1,2,7,18450,92,5,11,7622,47,77300,0,3,1,13,7201,25465,23.3,0,0,122,315,1,1,2,1,NA,12,NA,0,2,11,5,11,7,16,25,11,18,0,0,0,6,100,0,0,0,213675,45542,33200,20000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
10500,10500,10500,1,8.49,331.42,2,6,583,7,1,60000,1,1,2,3,5,117,45,15.39,1,226,685,689,0,19,35,13,1,10760,62.6,19,2,0,0,11737.50136,11737.5,10500,1237.5,0,0,0,8,4458.64,1,26,719,715,0,NA,1,1,NA,NA,1,0,0,107112,2,4,0,0,38,10578,46,1,2,3415,53,17200,0,0,1,3,8926,3707,53.1,0,0,107,139,1,1,5,1,72,5,26,0,2,4,3,5,5,6,8,5,13,0,0,0,2,84.2,0,0,1,132044,21338,7900,23221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
4575,4575,4575,1,17.27,163.73,4,18,2,8,3,56000,1,1,1,5,6,36,27,10.03,1,229,665,669,1,NA,NA,12,0,2380,27,17,2,0,0,1659.25,1659.25,1044.77,614.48,0,0,0,30,163.73,1,36,529,525,0,22,1,1,NA,NA,1,0,7233,2380,1,0,0,0,28,0,0,2,11,364,27,8900,0,1,2,11,198,400,71,0,0,28,175,5,5,1,12,NA,2,NA,0,3,12,5,5,1,12,15,8,12,NA,0,1,2,100,33.3,0,0,8900,2380,1200,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
5000,5000,5000,1,11.48,164.84,2,10,171,3,3,17000,2,1,2,9,11,18,26,27.9,0,57,690,694,1,NA,NA,8,0,6378,44.3,11,2,0,0,5852.44151,5852.44,5000,852.44,0,0,0,25,1739.41,1,25,634,630,0,NA,1,1,NA,NA,1,0,0,55327,3,2,1,1,2,48949,99,2,3,64,68,14400,0,4,2,4,6916,2736,2.3,0,0,52,45,2,2,0,30,NA,4,NA,0,1,5,1,1,4,6,7,5,8,0,0,0,3,100,0,0,0,63456,55327,2800,49056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8000,8000,8000,1,6.99,246.99,1,3,1,1,1,45000,1,1,2,4,7,15,35,15.15,0,309,790,794,0,NA,NA,12,0,5890,23.7,26,1,0,0,8890.660307,8890.66,8000,890.66,0,0,0,16,246.61,1,16,674,670,0,NA,1,1,NA,NA,1,0,0,317061,0,1,1,2,8,101301,79,0,0,2696,54,24900,0,0,0,2,28824,7004,27.8,0,0,112,159,26,8,1,37,NA,NA,NA,0,1,3,3,12,8,8,17,3,12,0,0,0,1,100,0,0,0,357341,107191,9700,107711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
5000,5000,5000,1,11.99,166.05,3,11,158,3,3,30000,2,1,1,3,5,90,18,9.16,0,24,675,679,0,29,53,12,2,5426,28.3,15,2,0,0,5320.27,5320.27,4193.7,945.52,0,181.05,32.589,6,166.05,1,26,564,560,0,67,1,1,NA,NA,1,0,0,5426,0,0,0,0,NA,0,NA,2,8,1946,28,19200,0,0,2,8,493,464,84.5,0,0,NA,128,9,9,0,9,NA,9,29,1,3,7,4,5,0,12,15,7,12,0,0,0,2,86.7,33.3,0,0,19200,5426,3000,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
9075,9075,9075,1,5.32,273.3,1,1,29,4,1,40000,1,1,2,2,4,249,23,8.39,0,294,815,819,0,NA,NA,15,0,12854,16.3,26,2,0,0,9723.378687,9723.38,9075,648.38,0,0,0,31,3990.79,1,26,799,795,0,NA,1,1,NA,NA,1,0,0,100468,0,0,0,0,89,0,NA,0,0,5323,16,78700,0,0,0,0,8372,39646,24.5,0,0,146,375,34,34,3,34,NA,NA,NA,0,4,4,5,11,4,13,19,4,15,0,0,0,0,100,0,0,0,186900,12854,52500,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
12500,12500,12500,1,7.49,388.78,1,4,327,4,3,52000,1,1,2,2,4,361,4,6.83,0,23,705,709,0,NA,NA,5,0,10009,80.7,7,2,0,0,13622.93887,13622.94,12500,1122.94,0,0,0,18,7026.68,1,26,719,715,0,NA,1,1,NA,NA,1,0,0,10009,0,0,0,0,NA,0,NA,0,0,6158,81,12400,0,0,0,0,2002,754,91,0,0,NA,140,26,26,0,133,NA,NA,NA,0,2,3,2,2,0,5,7,4,5,0,0,0,0,100,100,0,0,12400,10009,8400,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
19600,19600,19600,2,15.77,474.25,4,16,500,11,1,80000,2,1,1,3,5,20,26,18.99,0,285,710,714,1,NA,NA,15,0,11038,81.1,26,2,0,0,15201.89,15201.89,7248.65,6073.27,142.26,1737.71,312.7878,22,497.96,1,31,614,610,0,NA,1,1,NA,NA,1,0,0,341767,1,4,2,4,5,30775,70,0,2,2256,73,13200,2,1,1,8,24412,826,90.4,0,0,121,146,13,5,2,18,NA,1,NA,0,6,8,6,10,8,9,16,8,15,0,0,0,2,100,100,0,0,364600,41813,10100,43708,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,1,13.99,1196.05,3,14,625,5,1,90000,2,1,2,3,5,166,9,10.97,0,238,740,744,0,NA,NA,5,0,2193,12.3,7,2,0,0,43771.29352,43771.29,35000,8771.29,0,0,0,9,7315.86,1,9,759,755,0,NA,1,1,NA,NA,1,0,0,201577,0,1,0,1,14,8496,84,1,2,0,38,17900,0,1,1,3,40315,8000,0,0,0,43,33,9,9,1,18,NA,3,NA,0,0,1,1,2,2,3,4,1,5,0,0,0,1,100,0,0,0,225820,10689,8000,10070,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,5,3,3,213.98,4,2,5,3,18,4,641.94,18761.48,275.35,1,1,1,1,1,NA,NA,NA
28000,28000,28000,2,8.49,574.33,2,6,107,3,1,75000,1,1,2,3,5,138,10,24.83,0,127,685,689,0,29,NA,16,0,18002,72,23,2,0,0,32339.77247,32339.77,28000,4339.77,0,0,0,3,17440.21,1,19,694,690,0,NA,1,1,NA,NA,1,0,428,365724,0,4,1,1,10,63294,74,1,1,7762,74,25000,6,1,6,3,22858,1024,91.8,0,0,143,101,8,8,3,27,NA,0,29,0,4,10,4,5,8,10,12,10,16,0,0,0,2,95.7,75,0,0,406511,81296,12500,85509,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
14000,14000,14000,2,15.77,338.75,4,16,78,3,3,45500,1,1,1,3,5,301,39,19.24,0,161,690,694,0,39,NA,10,0,6297,25.9,12,2,0,0,8888.09,8888.09,4545.51,3892.58,0,450,81,12,338.75,1,26,569,565,0,NA,1,1,NA,NA,1,0,200,37485,2,3,1,1,5,28603,97,1,3,3619,65,24300,3,0,5,5,4165,14431,28.9,0,0,33,414,6,5,0,15,39,5,39,0,3,4,4,5,3,6,8,4,10,0,0,0,3,91.7,0,0,0,57447,37485,20300,29581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,2,7,2,11,4486,45,18
16000,16000,16000,1,9.8,514.78,2,8,1,1,1,99906,1,1,2,2,4,49,30,6.97,0,143,660,664,1,24,54,10,1,12632,69.8,26,1,0,0,18510.04665,18510.05,16000,2510.05,0,0,0,16,514.53,1,13,554,550,0,79,1,1,NA,NA,1,0,0,426371,2,1,1,1,8,4237,85,3,5,1750,73,18100,2,0,3,6,42637,82,96.4,0,0,8,269,0,0,4,3,78,0,78,3,2,5,2,9,1,8,21,5,10,0,0,0,4,80.8,100,0,0,493100,16869,2300,5000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
14000,14000,14000,1,5.32,421.61,1,1,514,7,3,120000,1,1,2,3,5,358,4,6.73,0,256,775,779,0,NA,NA,13,0,15686,16.9,20,2,0,0,14937.23902,14937.24,14000,937.24,0,0,0,19,320.89,1,37,724,720,0,NA,1,1,NA,NA,1,0,0,16909,0,1,0,0,27,1223,23,2,4,8082,18,58000,0,1,0,4,1409,26324,15.1,0,0,184,193,7,7,0,13,NA,13,NA,0,4,8,4,7,2,12,18,10,13,0,0,0,2,100,0,0,0,63281,16909,38200,5281,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
24000,24000,24000,1,8.49,757.51,2,6,369,11,1,72000,1,1,2,3,5,301,39,22.8,0,43,715,719,0,52,NA,16,0,20014,34.3,52,2,0,0,27064.65123,27064.65,24000,3064.65,0,0,0,29,6640.18,1,26,789,785,0,NA,1,1,NA,NA,1,0,0,74809,3,4,1,2,5,54795,57,4,6,9229,38,58400,2,0,4,8,4987,15186,56.9,0,0,220,134,3,3,0,3,NA,1,NA,0,3,3,5,7,31,12,21,4,16,0,0,0,5,98,40,0,0,120823,74809,35200,62423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
35000,35000,35000,1,13.99,1196.05,3,14,485,9,2,75000,2,1,2,3,5,165,9,18.19,0,309,685,689,0,NA,NA,17,0,22755,69.6,32,2,0,0,36128.45,36128.45,35000,1128.45,0,0,0,1,33804.36,1,36,689,685,0,NA,1,1,NA,NA,1,0,0,52074,0,7,0,1,18,29319,80,0,2,10007,75,32700,0,0,0,3,3255,1200,94.9,0,0,70,159,18,18,1,28,NA,18,NA,0,5,6,5,9,16,10,15,7,17,0,0,0,0,100,100,0,0,69518,52074,23500,36818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
8000,8000,8000,1,11.48,263.74,2,10,630,2,3,21610,3,1,2,2,4,179,38,31.06,0,80,705,709,0,NA,NA,9,0,8898,48.4,10,2,0,0,9155.962588,9155.96,8000,1155.96,0,0,0,5,4421.4,1,13,674,670,0,NA,1,1,NA,NA,1,0,0,22866,0,2,1,1,9,13968,82,1,2,1831,64,18400,0,0,3,3,2858,5553,46.1,0,0,66,72,10,9,0,10,NA,9,NA,0,3,6,3,4,2,7,8,6,9,0,0,0,2,100,0,0,0,35502,22866,10300,17102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
3600,3600,3600,1,13.44,122.07,3,13,253,3,3,25000,2,1,2,3,5,81,34,26.45,0,183,710,714,0,NA,NA,23,0,4419,30.7,39,2,0,0,4280.189547,4280.19,3600,680.19,0,0,0,8,1601.37,1,19,679,675,0,NA,1,1,NA,NA,1,0,0,78735,2,14,2,4,4,74316,97,1,3,1547,86,14400,1,4,0,7,3579,2651,49,0,0,94,102,6,4,0,6,NA,19,NA,0,2,3,3,5,27,9,12,3,23,0,0,0,3,100,33.3,0,0,91319,78735,5200,76919,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
10500,10500,10500,1,13.99,358.82,3,14,590,4,1,110000,1,1,2,3,5,347,4,30.73,1,147,660,664,1,16,NA,19,0,28822,81.2,38,2,0,0,11399.8,11399.8,10500,899.8,0,0,0,36,8908.46,1,26,719,715,1,16,1,1,NA,NA,1,0,0,166878,3,4,3,5,3,46381,38,1,3,8086,60,35500,0,2,1,8,8783,3764,85,0,0,150,209,0,0,4,22,NA,1,NA,1,8,11,8,15,8,14,25,12,19,0,0,1,4,97.4,75,0,0,232011,75203,25100,77111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,1,1,1,NA,NA,1,NA,NA,NA,1,1,1,1,1,NA,NA,NA
